dataset,comparison,LPIPS
places_365_train,repaint,0.273909
places_365_train,repaint,0.510387
places_365_train,repaint,0.568363
places_365_train,repaint,0.258423
places_365_train,repaint,0.599235
places_365_train,repaint,0.410253
places_365_train,repaint,0.382525
places_365_train,repaint,0.563420
places_365_train,repaint,0.423097
places_365_train,repaint,0.235935
places_365_train,repaint,0.499707
places_365_train,repaint,0.767046
places_365_train,repaint,0.399680
places_365_train,repaint,0.667821
places_365_train,repaint,0.423718
places_365_train,repaint,0.560271
places_365_train,repaint,0.361310
places_365_train,repaint,0.514003
places_365_train,repaint,0.457674
places_365_train,repaint,0.567502
places_365_train,repaint,0.783801
places_365_train,repaint,0.636392
places_365_train,repaint,0.523849
places_365_train,repaint,0.502592
places_365_train,repaint,0.681887
places_365_train,repaint,0.523687
places_365_train,repaint,0.551877
places_365_train,repaint,0.541247
places_365_train,repaint,0.658309
places_365_train,repaint,0.361627
places_365_train,repaint,0.482431
places_365_train,repaint,0.592341
places_365_train,repaint,0.275865
places_365_train,repaint,0.294717
places_365_train,repaint,0.541476
places_365_train,repaint,0.683800
places_365_train,repaint,0.574974
places_365_train,repaint,0.721097
places_365_train,repaint,0.375285
places_365_train,repaint,0.808552
places_365_train,repaint,0.456836
places_365_train,repaint,0.735018
places_365_train,repaint,0.502950
places_365_train,repaint,0.583376
places_365_train,repaint,0.660263
places_365_train,repaint,0.748713
places_365_train,repaint,0.702424
places_365_train,repaint,0.500116
places_365_train,repaint,0.584484
places_365_train,repaint,0.523720
places_365_train,repaint,0.369627
places_365_train,repaint,0.781519
places_365_train,repaint,0.458667
places_365_train,repaint,0.724379
places_365_train,repaint,0.336949
places_365_train,repaint,0.294325
places_365_train,repaint,0.646803
places_365_train,repaint,0.656593
places_365_train,repaint,0.656344
places_365_train,repaint,0.251411
places_365_train,repaint,0.443145
places_365_train,repaint,0.713813
places_365_train,repaint,0.639701
places_365_train,repaint,0.454205
places_365_train,repaint,0.451563
places_365_train,repaint,0.393062
places_365_train,repaint,0.624998
places_365_train,repaint,0.815194
places_365_train,repaint,0.427853
places_365_train,repaint,0.470500
places_365_train,repaint,0.787529
places_365_train,repaint,0.603461
places_365_train,repaint,0.473737
places_365_train,repaint,0.762540
places_365_train,repaint,0.513029
places_365_train,repaint,0.681023
places_365_train,repaint,0.368086
places_365_train,repaint,0.765857
places_365_train,repaint,0.642637
places_365_train,repaint,0.521354
places_365_train,repaint,0.338178
places_365_train,repaint,0.471532
places_365_train,repaint,0.159530
places_365_train,repaint,0.639917
places_365_train,repaint,0.477015
places_365_train,repaint,0.315469
places_365_train,repaint,0.729320
places_365_train,repaint,0.599016
places_365_train,repaint,0.695636
places_365_train,repaint,0.479571
places_365_train,repaint,0.539133
places_365_train,repaint,0.738219
places_365_train,repaint,0.314761
places_365_train,repaint,0.441996
places_365_train,repaint,0.367651
places_365_train,repaint,0.465234
places_365_train,repaint,0.729989
places_365_train,repaint,0.659617
places_365_train,repaint,0.594744
places_365_train,repaint,0.524783
places_365_train,repaint,0.537908
places_365_train,repaint,0.467431
places_365_train,repaint,0.572115
places_365_train,repaint,0.638548
places_365_train,repaint,0.278475
places_365_train,repaint,0.447826
places_365_train,repaint,0.371853
places_365_train,repaint,0.487810
places_365_train,repaint,0.739981
places_365_train,repaint,0.390814
places_365_train,repaint,0.407133
places_365_train,repaint,0.493476
places_365_train,repaint,0.620400
places_365_train,repaint,0.453313
places_365_train,repaint,0.508759
places_365_train,repaint,0.404077
places_365_train,repaint,0.367984
places_365_train,repaint,0.496577
places_365_train,repaint,0.645043
places_365_train,repaint,0.648988
places_365_train,repaint,0.391732
places_365_train,repaint,0.562661
places_365_train,repaint,0.480515
places_365_train,repaint,0.419546
places_365_train,repaint,0.711878
places_365_train,repaint,0.272178
places_365_train,repaint,0.818413
places_365_train,repaint,0.623863
places_365_train,repaint,0.521170
places_365_train,repaint,0.599460
places_365_train,repaint,0.498751
places_365_train,repaint,0.889324
places_365_train,repaint,0.435000
places_365_train,repaint,0.334712
places_365_train,repaint,0.654640
places_365_train,repaint,0.662019
places_365_train,repaint,0.624025
places_365_train,repaint,0.176997
places_365_train,repaint,0.736565
places_365_train,repaint,0.641680
places_365_train,repaint,0.666604
places_365_train,repaint,0.414022
places_365_train,repaint,0.680881
places_365_train,repaint,0.851547
places_365_train,repaint,0.787857
places_365_train,repaint,0.546105
places_365_train,repaint,0.275826
places_365_train,repaint,0.186994
places_365_train,repaint,0.772623
places_365_train,repaint,0.515040
places_365_train,repaint,0.519074
places_365_train,repaint,0.747731
places_365_train,repaint,0.403078
places_365_train,repaint,0.317677
places_365_train,repaint,0.469236
places_365_train,repaint,0.498268
places_365_train,repaint,0.677884
places_365_train,repaint,0.333200
places_365_train,repaint,0.480530
places_365_train,repaint,0.426225
places_365_train,repaint,0.756758
places_365_train,repaint,0.529057
places_365_train,repaint,0.474051
places_365_train,repaint,0.702552
places_365_train,repaint,0.377532
places_365_train,repaint,0.554829
places_365_train,repaint,0.780002
places_365_train,repaint,0.240887
places_365_train,repaint,0.747524
places_365_train,repaint,0.781813
places_365_train,repaint,0.551953
places_365_train,repaint,0.708815
places_365_train,repaint,0.598487
places_365_train,repaint,0.722125
places_365_train,repaint,0.535772
places_365_train,repaint,0.577336
places_365_train,repaint,0.616695
places_365_train,repaint,0.695926
places_365_train,repaint,0.643521
places_365_train,repaint,0.479059
places_365_train,repaint,0.622625
places_365_train,repaint,0.599032
places_365_train,repaint,0.638125
places_365_train,repaint,0.709604
places_365_train,repaint,0.582367
places_365_train,repaint,0.469425
places_365_train,repaint,0.824758
places_365_train,repaint,0.715677
places_365_train,repaint,0.684273
places_365_train,repaint,0.572420
places_365_train,repaint,0.568387
places_365_train,repaint,0.805388
places_365_train,repaint,0.606106
places_365_train,repaint,0.316584
places_365_train,repaint,0.465720
places_365_train,repaint,0.438947
places_365_train,repaint,0.712736
places_365_train,repaint,0.828542
places_365_train,repaint,0.496896
places_365_train,repaint,0.521061
places_365_train,repaint,0.518705
places_365_train,repaint,0.615751
places_365_train,repaint,0.711408
places_365_train,repaint,0.609623
places_365_train,repaint,0.709103
places_365_train,repaint,0.775000
places_365_train,repaint,0.357077
places_365_train,repaint,0.357836
places_365_train,repaint,0.381595
places_365_train,repaint,0.678598
places_365_train,repaint,0.655514
places_365_train,repaint,0.630439
places_365_train,repaint,0.308908
places_365_train,repaint,0.792159
places_365_train,repaint,0.302583
places_365_train,repaint,0.292377
places_365_train,repaint,0.523122
places_365_train,repaint,0.459805
places_365_train,repaint,0.627424
places_365_train,repaint,0.688384
places_365_train,repaint,0.618383
places_365_train,repaint,0.687465
places_365_train,repaint,0.486801
places_365_train,repaint,0.594162
places_365_train,repaint,0.594419
places_365_train,repaint,0.487635
places_365_train,repaint,0.544270
places_365_train,repaint,0.598787
places_365_train,repaint,0.586557
places_365_train,repaint,0.334414
places_365_train,repaint,0.276694
places_365_train,repaint,0.589297
places_365_train,repaint,0.754600
places_365_train,repaint,0.652694
places_365_train,repaint,0.742471
places_365_train,repaint,0.532057
places_365_train,repaint,0.308144
places_365_train,repaint,0.419400
places_365_train,repaint,0.300054
places_365_train,repaint,0.607822
places_365_train,repaint,0.324880
places_365_train,repaint,0.528154
places_365_train,repaint,0.671458
places_365_train,repaint,0.371759
places_365_train,repaint,0.574425
places_365_train,repaint,0.129642
places_365_train,repaint,0.600221
places_365_train,repaint,0.713485
places_365_train,repaint,0.258919
places_365_train,repaint,0.328128
places_365_train,repaint,0.437195
places_365_train,repaint,0.313705
places_365_train,repaint,0.360516
places_365_train,repaint,0.654083
places_365_train,repaint,0.588550
places_365_train,repaint,0.448714
places_365_train,repaint,0.536464
places_365_train,repaint,0.716422
places_365_train,repaint,0.468902
places_365_train,repaint,0.660511
places_365_train,repaint,0.610055
places_365_train,repaint,0.229700
places_365_train,repaint,0.384235
places_365_train,repaint,0.663381
places_365_train,rpip,0.225525
places_365_train,rpip,0.643978
places_365_train,rpip,0.786741
places_365_train,rpip,0.749410
places_365_train,rpip,0.604791
places_365_train,rpip,0.391322
places_365_train,rpip,0.353695
places_365_train,rpip,0.565885
places_365_train,rpip,0.582881
places_365_train,rpip,0.714612
places_365_train,rpip,0.526059
places_365_train,rpip,0.671905
places_365_train,rpip,0.394851
places_365_train,rpip,0.515451
places_365_train,rpip,0.440851
places_365_train,rpip,0.396867
places_365_train,rpip,0.527676
places_365_train,rpip,0.777972
places_365_train,rpip,0.656165
places_365_train,rpip,0.551680
places_365_train,rpip,0.716413
places_365_train,rpip,0.622971
places_365_train,rpip,0.723022
places_365_train,rpip,0.429647
places_365_train,rpip,0.516318
places_365_train,rpip,0.538026
places_365_train,rpip,0.475289
places_365_train,rpip,0.496308
places_365_train,rpip,0.583802
places_365_train,rpip,0.490254
places_365_train,rpip,0.338216
places_365_train,rpip,0.327553
places_365_train,rpip,0.228320
places_365_train,rpip,0.449090
places_365_train,rpip,0.645672
places_365_train,rpip,0.269021
places_365_train,rpip,0.340595
places_365_train,rpip,0.346562
places_365_train,rpip,0.754886
places_365_train,rpip,0.684783
places_365_train,rpip,0.617589
places_365_train,rpip,0.532320
places_365_train,rpip,0.499523
places_365_train,rpip,0.488219
places_365_train,rpip,0.658101
places_365_train,rpip,0.804998
places_365_train,rpip,0.413845
places_365_train,rpip,0.304932
places_365_train,rpip,0.281195
places_365_train,rpip,0.331936
places_365_train,rpip,0.523488
places_365_train,rpip,0.372892
places_365_train,rpip,0.390911
places_365_train,rpip,0.495441
places_365_train,rpip,0.671956
places_365_train,rpip,0.763852
places_365_train,rpip,0.352179
places_365_train,rpip,0.792861
places_365_train,rpip,0.553454
places_365_train,rpip,0.671593
places_365_train,rpip,0.470036
places_365_train,rpip,0.323401
places_365_train,rpip,0.674472
places_365_train,rpip,0.707986
places_365_train,rpip,0.512602
places_365_train,rpip,0.312542
places_365_train,rpip,0.573887
places_365_train,rpip,0.434060
places_365_train,rpip,0.171544
places_365_train,rpip,0.572637
places_365_train,rpip,0.640507
places_365_train,rpip,0.208370
places_365_train,rpip,0.351738
places_365_train,rpip,0.622691
places_365_train,rpip,0.405640
places_365_train,rpip,0.692748
places_365_train,rpip,0.742408
places_365_train,rpip,0.675940
places_365_train,rpip,0.321878
places_365_train,rpip,0.446829
places_365_train,rpip,0.639950
places_365_train,rpip,0.676869
places_365_train,rpip,0.629633
places_365_train,rpip,0.490373
places_365_train,rpip,0.646221
places_365_train,rpip,0.753837
places_365_train,rpip,0.638966
places_365_train,rpip,0.702130
places_365_train,rpip,0.770247
places_365_train,rpip,0.245734
places_365_train,rpip,0.485523
places_365_train,rpip,0.331513
places_365_train,rpip,0.499118
places_365_train,rpip,0.739936
places_365_train,rpip,0.370008
places_365_train,rpip,0.427202
places_365_train,rpip,0.749684
places_365_train,rpip,0.540477
places_365_train,rpip,0.620961
places_365_train,rpip,0.711813
places_365_train,rpip,0.383684
places_365_train,rpip,0.677735
places_365_train,rpip,0.798468
places_365_train,rpip,0.339729
places_365_train,rpip,0.484859
places_365_train,rpip,0.393234
places_365_train,rpip,0.379062
places_365_train,rpip,0.550570
places_365_train,rpip,0.474465
